date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-11-01,US_NV,-17.0,-8.0,-10.0,-27.0,-19.0,4.0
2020-11-02,US_NV,-17.0,-6.0,-18.0,-30.0,-31.0,9.0
2020-11-03,US_NV,-13.0,-2.0,-12.0,-31.0,-34.0,9.0
2020-11-04,US_NV,-20.0,-9.0,-21.0,-35.0,-32.0,11.0
2020-11-05,US_NV,-20.0,-8.0,-20.0,-33.0,-32.0,10.0
2020-11-06,US_NV,-19.0,-9.0,-23.0,-36.0,-31.0,11.0
2020-11-07,US_NV,-19.0,-8.0,-35.0,-34.0,-20.0,7.0
2020-11-08,US_NV,-20.0,-11.0,-32.0,-33.0,-20.0,7.0
2020-11-09,US_NV,-18.0,-9.0,-30.0,-33.0,-32.0,10.0
2020-11-10,US_NV,-15.0,-5.0,-27.0,-34.0,-33.0,10.0
2020-11-11,US_NV,-13.0,-5.0,-20.0,-36.0,-41.0,12.0
2020-11-12,US_NV,-19.0,-8.0,-26.0,-33.0,-34.0,11.0
2020-11-13,US_NV,-20.0,-8.0,-27.0,-37.0,-32.0,12.0
2020-11-14,US_NV,-19.0,-7.0,-25.0,-32.0,-19.0,7.0
2020-11-15,US_NV,-18.0,-9.0,-12.0,-32.0,-19.0,6.0
2020-11-16,US_NV,-20.0,-8.0,-25.0,-34.0,-33.0,10.0
2020-11-17,US_NV,-19.0,-7.0,-28.0,-37.0,-35.0,11.0
2020-11-18,US_NV,-20.0,-7.0,-31.0,-38.0,-35.0,12.0
2020-11-19,US_NV,-21.0,-8.0,-27.0,-36.0,-35.0,11.0
2020-11-20,US_NV,-21.0,-9.0,-28.0,-37.0,-33.0,12.0
2020-11-21,US_NV,-20.0,-5.0,-28.0,-31.0,-19.0,7.0
2020-11-22,US_NV,-18.0,-7.0,-14.0,-33.0,-18.0,6.0
2020-11-23,US_NV,-16.0,-3.0,-27.0,-34.0,-34.0,10.0
2020-11-24,US_NV,-13.0,4.0,-28.0,-30.0,-37.0,11.0
2020-11-25,US_NV,-6.0,20.0,-24.0,-28.0,-39.0,10.0
2020-11-26,US_NV,-57.0,-20.0,-42.0,-55.0,-73.0,21.0
2020-11-27,US_NV,-27.0,-22.0,-26.0,-48.0,-56.0,19.0
2020-11-28,US_NV,-26.0,-16.0,-36.0,-35.0,-24.0,9.0
2020-11-29,US_NV,-25.0,-17.0,-27.0,-32.0,-21.0,6.0
2020-11-30,US_NV,-22.0,-11.0,-35.0,-37.0,-34.0,11.0
2020-12-01,US_NV,-19.0,-6.0,-35.0,-35.0,-35.0,11.0
2020-12-02,US_NV,-22.0,-8.0,-38.0,-42.0,-35.0,12.0
2020-12-03,US_NV,-21.0,-7.0,-37.0,-40.0,-35.0,12.0
2020-12-04,US_NV,-24.0,-11.0,-37.0,-44.0,-33.0,13.0
2020-12-05,US_NV,-24.0,-9.0,-40.0,-41.0,-19.0,8.0
2020-12-06,US_NV,-24.0,-12.0,-29.0,-41.0,-20.0,7.0
2020-12-07,US_NV,-22.0,-10.0,-34.0,-41.0,-34.0,11.0
2020-12-08,US_NV,-21.0,-8.0,-34.0,-41.0,-34.0,12.0
2020-12-09,US_NV,-22.0,-8.0,-33.0,-42.0,-35.0,12.0
2020-12-10,US_NV,-23.0,-9.0,-36.0,-41.0,-35.0,12.0
2020-12-11,US_NV,-24.0,-12.0,-41.0,-44.0,-34.0,13.0
2020-12-12,US_NV,-24.0,-9.0,-44.0,-43.0,-20.0,8.0
2020-12-13,US_NV,-25.0,-13.0,-38.0,-44.0,-21.0,7.0
2020-12-14,US_NV,-23.0,-11.0,-41.0,-42.0,-35.0,11.0
2020-12-15,US_NV,-20.0,-8.0,-39.0,-41.0,-36.0,12.0
2020-12-16,US_NV,-19.0,-7.0,-37.0,-41.0,-35.0,12.0
2020-12-17,US_NV,-22.0,-10.0,-44.0,-42.0,-36.0,12.0
2020-12-18,US_NV,-22.0,-10.0,-41.0,-40.0,-34.0,12.0
2020-12-19,US_NV,-22.0,-6.0,-43.0,-34.0,-19.0,7.0
2020-12-20,US_NV,-19.0,-7.0,-26.0,-37.0,-19.0,6.0
2020-12-21,US_NV,-13.0,-2.0,-23.0,-37.0,-36.0,10.0
2020-12-22,US_NV,-8.0,6.0,-26.0,-32.0,-38.0,10.0
2020-12-23,US_NV,-5.0,15.0,-33.0,-29.0,-39.0,10.0
2020-12-24,US_NV,-15.0,20.0,-35.0,-45.0,-53.0,14.0
2020-12-25,US_NV,-68.0,-52.0,-41.0,-63.0,-75.0,25.0
2020-12-26,US_NV,-29.0,-18.0,-43.0,-39.0,-29.0,10.0
2020-12-27,US_NV,-25.0,-18.0,-28.0,-34.0,-22.0,7.0
2020-12-28,US_NV,-18.0,-12.0,-31.0,-36.0,-40.0,13.0
2020-12-29,US_NV,-13.0,-6.0,-21.0,-31.0,-40.0,13.0
2020-12-30,US_NV,-9.0,1.0,-16.0,-27.0,-39.0,12.0
2020-12-31,US_NV,-5.0,17.0,-16.0,-36.0,-45.0,12.0
2021-01-01,US_NV,-30.0,-27.0,-13.0,-49.0,-66.0,22.0
2021-01-02,US_NV,-20.0,-9.0,-32.0,-30.0,-24.0,9.0
2021-01-03,US_NV,-22.0,-12.0,-24.0,-33.0,-20.0,7.0
2021-01-04,US_NV,-20.0,-10.0,-37.0,-37.0,-34.0,11.0
2021-01-05,US_NV,-20.0,-6.0,-35.0,-40.0,-35.0,12.0
2021-01-06,US_NV,-22.0,-10.0,-36.0,-45.0,-35.0,12.0
2021-01-07,US_NV,-25.0,-12.0,-40.0,-45.0,-36.0,13.0
2021-01-08,US_NV,-26.0,-14.0,-40.0,-48.0,-33.0,13.0
2021-01-09,US_NV,-26.0,-13.0,-45.0,-46.0,-21.0,9.0
2021-01-10,US_NV,-25.0,-13.0,-30.0,-44.0,-21.0,7.0
2021-01-11,US_NV,-25.0,-13.0,-38.0,-44.0,-34.0,12.0
2021-01-12,US_NV,-23.0,-12.0,-38.0,-44.0,-36.0,12.0
2021-01-13,US_NV,-24.0,-13.0,-32.0,-46.0,-36.0,12.0
2021-01-14,US_NV,-26.0,-15.0,-35.0,-44.0,-36.0,12.0
2021-01-15,US_NV,-27.0,-17.0,-33.0,-46.0,-35.0,13.0
2021-01-16,US_NV,-26.0,-14.0,-30.0,-44.0,-23.0,7.0
2021-01-17,US_NV,-23.0,-15.0,-11.0,-43.0,-22.0,6.0
2021-01-18,US_NV,-23.0,-16.0,-23.0,-43.0,-44.0,13.0
2021-01-19,US_NV,-27.0,-16.0,-44.0,-46.0,-37.0,12.0
2021-01-20,US_NV,-26.0,-15.0,-37.0,-46.0,-36.0,12.0
2021-01-21,US_NV,-26.0,-14.0,-34.0,-44.0,-35.0,12.0
2021-01-22,US_NV,-28.0,-17.0,-41.0,-46.0,-34.0,13.0
2021-01-23,US_NV,-27.0,-14.0,-42.0,-46.0,-22.0,8.0
2021-01-24,US_NV,-27.0,-16.0,-27.0,-44.0,-22.0,7.0
2021-01-25,US_NV,-31.0,-21.0,-55.0,-47.0,-37.0,13.0
2021-01-26,US_NV,-25.0,-13.0,-45.0,-47.0,-37.0,13.0
2021-01-27,US_NV,-29.0,-17.0,-46.0,-49.0,-38.0,14.0
2021-01-28,US_NV,-28.0,-18.0,-42.0,-46.0,-38.0,14.0
2021-01-29,US_NV,-28.0,-18.0,-43.0,-47.0,-34.0,14.0
2021-01-30,US_NV,-24.0,-12.0,-34.0,-44.0,-20.0,7.0
2021-01-31,US_NV,-23.0,-13.0,-24.0,-43.0,-20.0,6.0
2021-02-01,US_NV,-24.0,-13.0,-37.0,-43.0,-33.0,10.0
2021-02-02,US_NV,-22.0,-11.0,-32.0,-44.0,-34.0,11.0
2021-02-03,US_NV,-22.0,-10.0,-36.0,-45.0,-34.0,11.0
2021-02-04,US_NV,-23.0,-12.0,-36.0,-43.0,-34.0,11.0
2021-02-05,US_NV,-23.0,-12.0,-30.0,-44.0,-32.0,11.0
2021-02-06,US_NV,-21.0,-6.0,-25.0,-41.0,-19.0,6.0
2021-02-07,US_NV,-27.0,-9.0,-19.0,-43.0,-18.0,5.0
2021-02-08,US_NV,-24.0,-14.0,-28.0,-39.0,-33.0,10.0
2021-02-09,US_NV,-22.0,-10.0,-34.0,-40.0,-34.0,11.0
2021-02-10,US_NV,-19.0,-8.0,-22.0,-40.0,-34.0,10.0
2021-02-11,US_NV,-22.0,-10.0,-30.0,-40.0,-34.0,11.0
2021-02-12,US_NV,-21.0,-9.0,-28.0,-40.0,-33.0,11.0
2021-02-13,US_NV,-18.0,-4.0,-34.0,-38.0,-21.0,7.0
2021-02-14,US_NV,-8.0,1.0,-10.0,-37.0,-17.0,5.0
2021-02-15,US_NV,-16.0,-10.0,-14.0,-36.0,-45.0,12.0
2021-02-16,US_NV,-21.0,-9.0,-33.0,-38.0,-34.0,11.0
2021-02-17,US_NV,-20.0,-9.0,-34.0,-39.0,-33.0,11.0
2021-02-18,US_NV,-21.0,-10.0,-32.0,-39.0,-32.0,11.0
2021-02-19,US_NV,-21.0,-11.0,-27.0,-40.0,-31.0,11.0
2021-02-20,US_NV,-21.0,-10.0,-34.0,-38.0,-19.0,7.0
2021-02-21,US_NV,-17.0,-8.0,-10.0,-35.0,-18.0,5.0
2021-02-22,US_NV,-20.0,-10.0,-23.0,-36.0,-31.0,10.0
2021-02-23,US_NV,-17.0,-7.0,-20.0,-37.0,-33.0,10.0
2021-02-24,US_NV,-18.0,-9.0,-27.0,-37.0,-32.0,10.0
2021-02-25,US_NV,-19.0,-10.0,-33.0,-36.0,-32.0,10.0
2021-02-26,US_NV,-18.0,-10.0,-24.0,-38.0,-30.0,11.0
2021-02-27,US_NV,-16.0,-7.0,-30.0,-34.0,-19.0,6.0
2021-02-28,US_NV,-15.0,-7.0,-16.0,-32.0,-18.0,5.0
2021-03-01,US_NV,-16.0,-7.0,-24.0,-33.0,-31.0,9.0
2021-03-02,US_NV,-15.0,-5.0,-23.0,-34.0,-32.0,9.0
2021-03-03,US_NV,-15.0,-4.0,-30.0,-35.0,-32.0,10.0
2021-03-04,US_NV,-15.0,-5.0,-20.0,-33.0,-32.0,9.0
2021-03-05,US_NV,-16.0,-7.0,-16.0,-35.0,-30.0,10.0
2021-03-06,US_NV,-15.0,-3.0,-17.0,-30.0,-19.0,5.0
2021-03-07,US_NV,-13.0,-5.0,4.0,-26.0,-18.0,4.0
2021-03-08,US_NV,-16.0,-7.0,-25.0,-29.0,-32.0,9.0
2021-03-09,US_NV,-15.0,-5.0,-29.0,-33.0,-33.0,10.0
2021-03-10,US_NV,-17.0,-8.0,-37.0,-34.0,-32.0,11.0
2021-03-11,US_NV,-18.0,-9.0,-37.0,-32.0,-32.0,10.0
2021-03-12,US_NV,-17.0,-10.0,-35.0,-34.0,-31.0,11.0
2021-03-13,US_NV,-10.0,-2.0,-20.0,-26.0,-18.0,5.0
2021-03-14,US_NV,-8.0,-4.0,4.0,-24.0,-17.0,4.0
2021-03-15,US_NV,-12.0,-7.0,-29.0,-27.0,-32.0,9.0
2021-03-16,US_NV,-7.0,1.0,-11.0,-26.0,-32.0,8.0
2021-03-17,US_NV,-2.0,1.0,-7.0,-25.0,-31.0,7.0
2021-03-18,US_NV,-6.0,-2.0,-8.0,-25.0,-31.0,8.0
2021-03-19,US_NV,-9.0,-4.0,-8.0,-26.0,-30.0,8.0
2021-03-20,US_NV,-7.0,-1.0,-16.0,-19.0,-17.0,4.0
2021-03-21,US_NV,-3.0,-1.0,3.0,-19.0,-16.0,3.0
2021-03-22,US_NV,-7.0,-4.0,-10.0,-22.0,-30.0,7.0
2021-03-23,US_NV,-7.0,-4.0,-24.0,-25.0,-32.0,9.0
2021-03-24,US_NV,-6.0,-1.0,-11.0,-25.0,-31.0,8.0
2021-03-25,US_NV,-8.0,-5.0,-17.0,-25.0,-31.0,8.0
2021-03-26,US_NV,-9.0,-4.0,-9.0,-26.0,-30.0,8.0
2021-03-27,US_NV,-7.0,0.0,-6.0,-17.0,-17.0,3.0
2021-03-28,US_NV,-2.0,0.0,20.0,-16.0,-17.0,2.0
2021-03-29,US_NV,-4.0,-2.0,1.0,-21.0,-33.0,7.0
2021-03-30,US_NV,-3.0,0.0,-6.0,-22.0,-33.0,7.0
2021-03-31,US_NV,-2.0,1.0,-1.0,-22.0,-33.0,7.0
2021-04-01,US_NV,-3.0,2.0,3.0,-21.0,-32.0,7.0
2021-04-02,US_NV,-6.0,3.0,3.0,-25.0,-33.0,8.0
2021-04-03,US_NV,-7.0,9.0,-9.0,-19.0,-19.0,3.0
2021-04-04,US_NV,-17.0,1.0,19.0,-20.0,-22.0,2.0
2021-04-05,US_NV,-5.0,0.0,-6.0,-19.0,-32.0,7.0
2021-04-06,US_NV,-3.0,3.0,3.0,-21.0,-31.0,7.0
2021-04-07,US_NV,-3.0,3.0,3.0,-21.0,-31.0,7.0
2021-04-08,US_NV,-4.0,1.0,3.0,-19.0,-30.0,7.0
2021-04-09,US_NV,-7.0,-1.0,3.0,-22.0,-29.0,7.0
2021-04-10,US_NV,-6.0,2.0,4.0,-17.0,-18.0,3.0
2021-04-11,US_NV,-4.0,0.0,16.0,-16.0,-16.0,2.0
2021-04-12,US_NV,-7.0,-1.0,1.0,-18.0,-29.0,6.0
2021-04-13,US_NV,-6.0,0.0,-8.0,-24.0,-30.0,7.0
2021-04-14,US_NV,-6.0,0.0,-5.0,-24.0,-30.0,7.0
2021-04-15,US_NV,-7.0,-1.0,1.0,-21.0,-29.0,7.0
2021-04-16,US_NV,-8.0,-3.0,3.0,-24.0,-29.0,7.0
2021-04-17,US_NV,-8.0,0.0,7.0,-19.0,-18.0,3.0
2021-04-18,US_NV,-4.0,1.0,25.0,-15.0,-16.0,2.0
2021-04-19,US_NV,-6.0,0.0,4.0,-17.0,-28.0,7.0
2021-04-20,US_NV,-4.0,3.0,3.0,-21.0,-29.0,7.0
2021-04-21,US_NV,-5.0,1.0,-1.0,-22.0,-30.0,7.0
